,tweet_id,retweets,favorites
1853,675047298674663426,305,1019
1854,675015141583413248,1121,2581
1855,675006312288268288,211,935
1856,675003128568291329,436,1496
1857,674999807681908736,1052,2146
1858,674805413498527744,339,823
1859,674800520222154752,809,2881
1860,674793399141146624,1036,2392
1861,674790488185167872,240,1052
1862,674788554665512960,199,774
1863,674781762103414784,1134,1919
1864,674774481756377088,447,1062
1865,674767892831932416,738,1737
1866,674764817387900928,225,755
1867,674754018082705410,417,1310
1868,674752233200820224,439,1401
1869,674743008475090944,520,1330
1870,674742531037511680,49,462
1871,674739953134403584,366,1052
1872,674737130913071104,82,617
1873,674690135443775488,448,1094
1874,674670581682434048,611,1536
1875,674664755118911488,233,873
1876,674646392044941312,461,1368
1877,674644256330530816,259,990
1878,674638615994089473,556,1610
1879,674632714662858753,545,1436
1880,674606911342424069,93,897
1881,674468880899788800,1927,5953
1882,674447403907457024,343,1019
1883,674436901579923456,369,1060
1884,674422304705744896,513,1368
1885,674416750885273600,130,661
1886,674410619106390016,437,1146
1887,674394782723014656,542,1447
1888,674372068062928900,301,814
1889,674330906434379776,72,542
1890,674318007229923329,493,1340
1891,674307341513269249,6573,10829
1892,674291837063053312,5541,14012
1893,674271431610523648,691,1489
1894,674269164442398721,217,870
1895,674265582246694913,801,1556
1896,674262580978937856,427,1249
1897,674255168825880576,515,1395
1898,674082852460433408,157,727
1899,674075285688614912,268,945
1900,674063288070742018,2064,6080
1901,674053186244734976,1220,3134
1902,674051556661161984,464,1383
1903,674045139690631169,606,1340
1904,674042553264685056,119,686
1905,674038233588723717,398,1053
1906,674036086168010753,193,812
1907,674024893172875264,1154,1691
1908,674019345211760640,287,1074
1909,674014384960745472,605,1483
1910,674008982932058114,335,1140
1911,673956914389192708,903,1862
1912,673919437611909120,351,1119
1913,673906403526995968,1547,3019
1914,673887867907739649,240,895
1915,673716320723169284,710,2936
1916,673715861853720576,1945,3365
1917,673711475735838725,283,996
1918,673709992831262724,252,798
1919,673708611235921920,270,1024
1920,673707060090052608,370,1045
1921,673705679337693185,388,1201
1922,673700254269775872,536,1362
1923,673697980713705472,1847,3768
1924,673689733134946305,608,1656
1925,673688752737402881,465,1204
1926,673686845050527744,406,1365
1927,673680198160809984,435,1307
1928,673662677122719744,345,1192
1929,673656262056419329,221,688
1930,673636718965334016,339,1046
1931,673612854080196609,677,1524
1932,673583129559498752,339,1141
1933,673580926094458881,260,791
1934,673576835670777856,530,1318
1935,673363615379013632,287,977
1936,673359818736984064,630,1376
1937,673355879178194945,538,1426
1938,673352124999274496,509,1584
1939,673350198937153538,194,716
1940,673345638550134785,1185,2387
1941,673343217010679808,254,920
1942,673342308415348736,538,1210
1943,673320132811366400,7403,12774
1944,673317986296586240,238,838
1945,673295268553605120,2975,7147
1946,673270968295534593,343,1017
1947,673240798075449344,671,1359
1948,673213039743795200,789,2121
1949,673148804208660480,588,1614
1950,672997845381865473,669,1879
1951,672995267319328768,271,902
1952,672988786805112832,271,934
1953,672984142909456390,513,1200
1954,672980819271634944,952,1731
1955,672975131468300288,848,1589
1956,672970152493887488,336,904
1957,672968025906282496,507,1262
1958,672964561327235073,608,1357
1959,672902681409806336,463,1300
1960,672898206762672129,400,856
1961,672884426393653248,795,1463
1962,672877615439593473,330,982
1963,672834301050937345,536,1248
1964,672828477930868736,459,1191
1965,672640509974827008,296,928
1966,672622327801233409,455,1226
1967,672614745925664768,548,1167
1968,672609152938721280,365,1053
1969,672604026190569472,377,1049
1970,672594978741354496,578,1261
1971,672591762242805761,318,905
1972,672591271085670400,176,683
1973,672538107540070400,343,974
1974,672523490734551040,157,595
1975,672488522314567680,407,1052
1976,672482722825261057,560,1066
1977,672481316919734272,122,684
1978,672475084225949696,656,1371
1979,672466075045466113,498,1287
1980,672272411274932228,3155,6105
1981,672267570918129665,580,1412
1982,672264251789176834,314,1080
1983,672256522047614977,1441,2683
1984,672254177670729728,697,1364
1985,672248013293752320,564,1648
1986,672245253877968896,144,647
1987,672239279297454080,302,852
1988,672231046314901505,948,1727
1989,672222792075620352,199,748
1990,672205392827572224,1081,2139
1991,672169685991993344,344,970
1992,672160042234327040,336,834
1993,672139350159835138,653,1647
1994,672125275208069120,1074,2263
1995,672095186491711488,343,943
1996,672082170312290304,345,898
1997,672068090318987265,478,1225
1998,671896809300709376,3927,8075
1999,671891728106971137,536,1247
2000,671882082306625538,1304,3287
2001,671879137494245376,624,1339
2002,671874878652489728,519,1189
2003,671866342182637568,461,1057
2004,671855973984772097,407,853
2005,671789708968640512,3249,6698
2006,671768281401958400,461,1128
2007,671763349865160704,847,1584
2008,671744970634719232,714,1279
2009,671743150407421952,223,713
2010,671735591348891648,702,1370
2011,671729906628341761,4081,8050
2012,671561002136281088,6791,12112
2013,671550332464455680,197,862
2014,671547767500775424,551,1274
2015,671544874165002241,985,1859
2016,671542985629241344,529,1031
2017,671538301157904385,361,878
2018,671536543010570240,379,1108
2019,671533943490011136,543,964
2020,671528761649688577,240,794
2021,671520732782923777,496,1319
2022,671518598289059840,276,896
2023,671511350426865664,660,1502
2024,671504605491109889,3344,6617
2025,671497587707535361,420,870
2026,671488513339211776,449,947
2027,671486386088865792,183,549
2028,671485057807351808,220,721
2029,671390180817915904,697,1365
2030,671362598324076544,278,1049
2031,671357843010908160,145,378
2032,671355857343524864,112,458
2033,671347597085433856,395,905
2034,671186162933985280,193,694
2035,671182547775299584,315,1054
2036,671166507850801152,322,828
2037,671163268581498880,1028,1555
2038,671159727754231808,74,345
2039,671154572044468225,206,668
2040,671151324042559489,141,630
2041,671147085991960577,201,628
2042,671141549288370177,617,1091
2043,671138694582165504,374,877
2044,671134062904504320,178,702
2045,671122204919246848,2346,3297
2046,671115716440031232,726,1296
2047,671109016219725825,408,1082
2048,670995969505435648,271,1050
2049,670842764863651840,8145,23390
2050,670840546554966016,181,553
2051,670838202509447168,646,1051
2052,670833812859932673,112,412
2053,670832455012716544,200,693
2054,670826280409919488,3803,5219
2055,670823764196741120,175,734
2056,670822709593571328,89,575
2057,670815497391357952,1442,2998
2058,670811965569282048,253,1066
2059,670807719151067136,459,1104
2060,670804601705242624,900,1854
2061,670803562457407488,83,322
2062,670797304698376195,219,699
2063,670792680469889025,257,783
2064,670789397210615808,223,624
2065,670786190031921152,187,567
2066,670783437142401025,357,785
2067,670782429121134593,718,1459
2068,670780561024270336,270,754
2069,670778058496974848,69,317
2070,670764103623966721,393,1025
2071,670755717859713024,98,416
2072,670733412878163972,476,905
2073,670727704916926465,335,788
2074,670717338665226240,448,1128
2075,670704688707301377,345,734
2076,670691627984359425,226,558
2077,670679630144274432,263,711
2078,670676092097810432,38,234
2079,670668383499735048,4682,10119
2080,670474236058800128,689,1423
2081,670468609693655041,82,338
2082,670465786746662913,510,921
2083,670452855871037440,190,521
2084,670449342516494336,606,1145
2085,670444955656130560,1868,6378
2086,670442337873600512,187,611
2087,670435821946826752,481,1000
2088,670434127938719744,604,1337
2089,670433248821026816,103,313
2090,670428280563085312,579,1318
2091,670427002554466305,148,494
2092,670421925039075328,597,1237
2093,670420569653809152,295,587
2094,670417414769758208,303,539
2095,670411370698022913,833,1909
2096,670408998013820928,205,526
2097,670403879788544000,143,407
2098,670385711116361728,191,536
2099,670374371102445568,251,709
2100,670361874861563904,60,313
2101,670338931251150849,101,405
2102,670319130621435904,1142,3691
2103,670303360680108032,123,411
2104,670290420111441920,267,658
2105,670093938074779648,308,972
2106,670086499208155136,236,660
2107,670079681849372674,1145,2103
2108,670073503555706880,740,1479
2109,670069087419133954,223,588
2110,670061506722140161,310,718
2111,670055038660800512,302,630
2112,670046952931721218,160,613
2113,670040295598354432,104,714
2114,670037189829525505,256,561
2115,670003130994700288,84,315
2116,669993076832759809,77,305
2117,669972011175813120,147,418
2118,669970042633789440,51,285
2119,669942763794931712,148,476
2120,669926384437997569,89,359
2121,669923323644657664,53,223
2122,669753178989142016,372,758
2123,669749430875258880,62,245
2124,669684865554620416,83,482
2125,669683899023405056,102,361
2126,669682095984410625,126,332
2127,669680153564442624,268,632
2128,669661792646373376,401,768
2129,669625907762618368,1694,3332
2130,669603084620980224,337,903
2131,669597912108789760,141,484
2132,669583744538451968,866,1403
2133,669573570759163904,130,412
2134,669571471778410496,949,1501
2135,669567591774625800,48,220
2136,669564461267722241,112,369
2137,669393256313184256,69,339
2138,669375718304980992,678,1251
2139,669371483794317312,167,465
2140,669367896104181761,141,435
2141,669363888236994561,214,591
2142,669359674819481600,113,350
2143,669354382627049472,1196,2550
2144,669353438988365824,242,595
2145,669351434509529089,169,408
2146,669328503091937280,388,962
2147,669327207240699904,113,545
2148,669324657376567296,195,468
2149,669216679721873412,377,1130
2150,669214165781868544,149,412
2151,669203728096960512,435,951
2152,669037058363662336,289,621
2153,669015743032369152,348,704
2154,669006782128353280,229,549
2155,669000397445533696,5955,19791
2156,668994913074286592,209,417
2157,668992363537309700,316,708
2158,668989615043424256,309,633
2159,668988183816871936,432,851
2160,668986018524233728,153,517
2161,668981893510119424,280,509
2162,668979806671884288,328,753
2163,668975677807423489,545,1234
2164,668967877119254528,21,136
2165,668960084974809088,227,663
2166,668955713004314625,66,259
2167,668932921458302977,53,246
2168,668902994700836864,94,301
2169,668892474547511297,138,378
2170,668872652652679168,281,499
2171,668852170888998912,149,426
2172,668826086256599040,124,410
2173,668815180734689280,243,524
2174,668779399630725120,346,673
2175,668655139528511488,204,493
2176,668645506898350081,494,822
2177,668643542311546881,487,821
2178,668641109086707712,503,1007
2179,668636665813057536,462,979
2180,668633411083464705,1496,2640
2181,668631377374486528,296,669
2182,668627278264475648,103,296
2183,668625577880875008,119,361
2184,668623201287675904,702,1341
2185,668620235289837568,37,187
2186,668614819948453888,299,581
2187,668587383441514497,999,1576
2188,668567822092664832,49,226
2189,668544745690562560,214,483
2190,668542336805281792,198,430
2191,668537837512433665,67,241
2192,668528771708952576,207,438
2193,668507509523615744,98,308
2194,668496999348633600,121,382
2195,668484198282485761,219,399
2196,668480044826800133,135,431
2197,668466899341221888,475,841
2198,668297328638447616,274,594
2199,668291999406125056,29,229
2200,668286279830867968,127,475
2201,668274247790391296,220,773
2202,668268907921326080,220,521
2203,668256321989451776,556,1218
2204,668248472370458624,445,904
2205,668237644992782336,2648,5847
2206,668226093875376128,96,280
2207,668221241640230912,183,488
2208,668204964695683073,183,527
2209,668190681446379520,187,610
2210,668171859951755264,177,457
2211,668154635664932864,290,470
2212,668142349051129856,260,547
2213,668113020489474048,218,630
2214,667937095915278337,742,1179
2215,667924896115245057,100,277
2216,667915453470232577,53,198
2217,667911425562669056,277,467
2218,667902449697558528,355,813
2219,667886921285246976,1000,1770
2220,667885044254572545,435,777
2221,667878741721415682,110,374
2222,667873844930215936,379,589
2223,667866724293877760,967,2867
2224,667861340749471744,74,231
2225,667832474953625600,57,279
2226,667806454573760512,452,994
2227,667801013445750784,89,311
2228,667793409583771648,309,664
2229,667782464991965184,230,391
2230,667773195014021121,50,220
2231,667766675769573376,201,414
2232,667728196545200128,143,359
2233,667724302356258817,298,454
2234,667550904950915073,31,0
2235,667550882905632768,28,0
2236,667549055577362432,2100,5446
2237,667546741521195010,115,321
2238,667544320556335104,492,808
2239,667538891197542400,60,193
2240,667534815156183040,490,770
2241,667530908589760512,221,440
2242,667524857454854144,1047,1600
2243,667517642048163840,179,348
2244,667509364010450944,1989,6425
2245,667502640335572993,208,512
2246,667495797102141441,247,494
2247,667491009379606528,210,494
2248,667470559035432960,89,241
2249,667455448082227200,56,180
2250,667453023279554560,81,296
2251,667443425659232256,539,739
2252,667437278097252352,220,424
2253,667435689202614272,79,291
2254,667405339315146752,207,440
2255,667393430834667520,51,182
2256,667369227918143488,151,345
2257,667211855547486208,223,458
2258,667200525029539841,242,579
2259,667192066997374976,91,359
2260,667188689915760640,368,704
2261,667182792070062081,5713,13452
2262,667177989038297088,51,180
2263,667176164155375616,421,574
2264,667174963120574464,72,232
2265,667171260800061440,77,207
2266,667165590075940865,1044,2526
2267,667160273090932737,55,239
2268,667152164079423490,15706,44892
2269,667138269671505920,2025,4305
2270,667119796878725120,121,314
2271,667090893657276420,116,314
2272,667073648344346624,109,375
2273,667070482143944705,13,78
2274,667065535570550784,41,160
2275,667062181243039745,48,206
2276,667044094246576128,45,175
2277,667012601033924608,205,423
2278,666996132027977728,81,227
2279,666983947667116034,905,2390
2280,666837028449972224,510,759
2281,666835007768551424,74,198
2282,666826780179869698,84,238
2283,666817836334096384,233,478
2284,666804364988780544,84,219
2285,666786068205871104,442,707
2286,666781792255496192,175,360
2287,666776908487630848,156,323
2288,666739327293083650,60,221
2289,666701168228331520,200,401
2290,666691418707132416,44,174
2291,666649482315059201,571,1049
2292,666644823164719104,74,220
2293,666454714377183233,197,480
2294,666447344410484738,18,96
2295,666437273139982337,42,114
2296,666435652385423360,45,152
2297,666430724426358785,173,292
2298,666428276349472768,73,151
2299,666421158376562688,102,294
2300,666418789513326592,41,111
2301,666411507551481857,288,404
2302,666407126856765440,31,98
2303,666396247373291520,73,154
2304,666373753744588802,79,171
2305,666362758909284353,505,711
2306,666353288456101888,64,194
2307,666345417576210432,128,270
2308,666337882303524864,82,180
2309,666293911632134144,313,459
2310,666287406224695296,58,133
2311,666273097616637952,70,159
2312,666268910803644416,32,95
2313,666104133288665088,5881,13431
2314,666102155909144576,11,70
2315,666099513787052032,58,142
2316,666094000022159362,66,153
2317,666082916733198337,41,102
2318,666073100786774016,142,292
2319,666071193221509120,52,135
2320,666063827256086533,193,443
2321,666058600524156928,52,104
2322,666057090499244032,122,266
2323,666055525042405380,216,406
2324,666051853826850816,759,1110
2325,666050758794694657,51,123
2326,666049248165822465,40,96
2327,666044226329800704,126,265
2328,666033412701032449,39,111
2329,666029285002620928,41,120
2330,666020888022790149,455,2378
